CUI1|CUI2
C0042510|C0025887
C0042510|C0026289
C0042510|C0033497
C0042510|C0037707
C0042510|C0054040
C0042510|C0059446
C0042510|C0059447
C0042510|C0079856
C0042510|C0116569
C0042510|C0282210
C0042510|C0282211
C0042510|C0282321
C0042510|C0350132
C0042510|C0543447
C0042510|C0543459
C0042510|C0546869
C0042510|C0700442
C0042510|C0700536
C0042510|C0700548
C0042510|C0700606
C0042510|C0724633
C0042510|C0724636
C0042510|C0982139
C0042510|C1572489
C0042510|C1705480
C0042510|C2756728
C0042510|C3255944
C0042510|C4741891
C0042514|C0000946
C0042514|C0001636
C0042514|C0004147
C0042514|C0006168
C0042514|C0012695
C0042514|C0013618
C0042514|C0014563
C0042514|C0016229
C0042514|C0023660
C0042514|C0025859
C0042514|C0026289
C0042514|C0033216
C0042514|C0033497
C0042514|C0037707
C0042514|C0053941
C0042514|C0054040
C0042514|C0059446
C0042514|C0059447
C0042514|C0079856
C0042514|C0086303
C0042514|C0116569
C0042514|C0282321
C0042514|C0350132
C0042514|C0357217
C0042514|C0543447
C0042514|C0546869
C0042514|C0600311
C0042514|C0700536
C0042514|C0700548
C0042514|C0700606
C0042514|C0702256
C0042514|C0724633
C0042514|C0724636
C0042514|C0772229
C0042514|C0982139
C0042514|C1705480
C0042514|C1875875
C0042514|C2756728
C0042571|C0010547
C0042571|C0012381
C0042571|C0025039
C0042571|C0039865
C0042571|C0054120
C0042571|C0058371
C0042571|C0109040
C0042571|C0164386
C0042571|C0242518
C0042571|C0282227
C0042571|C0304299
C0042571|C0304304
C0042571|C0304305
C0042571|C0600197
C0042571|C0770942
C0042769|C0005642
C0042769|C0020811
C0042769|C0035525
C0042769|C0040987
C0042769|C0053789
C0042769|C0053790
C0042769|C0053791
C0042769|C0053792
C0042769|C0106556
C0042769|C0599686
C0042769|C0771161
C0042769|C0772488
C0042769|C4726677
C0042842|C0009213
C0042842|C0042839
C0042842|C0073109
C0042842|C0073115
C0042842|C4291322
C0042850|C0005575
C0042850|C0006710
C0042850|C0030342
C0042850|C0982111
C0042850|C1321598
C0042850|C3255861
C0042850|C5401895
C0042875|C0006674
C0042875|C0042874
C0042875|C0078373
C0042875|C0078375
C0042875|C0080845
C0042875|C0724348
C0042875|C0724349
C0042875|C0982437
C0042875|C0994472
C0042875|C1323100
C0042875|C1999896
C0042875|C2697593
C0042875|C2697594
C0042875|C3162633
C0042875|C3282847
C0042875|C5245409
C0042900|C0025684
C0042900|C0041086
C0042900|C0050962
C0042963|C0008183
C0042963|C0008286
C0042963|C0010547
C0042963|C0011777
C0042963|C0011779
C0042963|C0012381
C0042963|C0018546
C0042963|C0020404
C0042963|C0022046
C0042963|C0024002
C0042963|C0025039
C0042963|C0031184
C0042963|C0033229
C0042963|C0033230
C0042963|C0033231
C0042963|C0033399
C0042963|C0033405
C0042963|C0039663
C0042963|C0039865
C0042963|C0040096
C0042963|C0040989
C0042963|C0053284
C0042963|C0054120
C0042963|C0057598
C0042963|C0057603
C0042963|C0058371
C0042963|C0062103
C0042963|C0068333
C0042963|C0070470
C0042963|C0077163
C0042963|C0109040
C0042963|C0113286
C0042963|C0145932
C0042963|C0164386
C0042963|C0242518
C0042963|C0282227
C0042963|C0304299
C0042963|C0304304
C0042963|C0304305
C0042963|C0304376
C0042963|C0304568
C0042963|C0355077
C0042963|C0546875
C0042963|C0546876
C0042963|C0600110
C0042963|C0600197
C0042963|C0700539
C0042963|C0720809
C0042963|C0770565
C0042963|C0770863
C0042963|C0770888
C0042963|C0770942
C0042963|C0772132
C0042963|C0982361
C0042963|C1658209
C0042963|C3273719
C0042963|C3273721
C0042963|C3536993
C0042974|C0011701
C0042974|C0015506
C0042974|C0086135
C0042974|C0700346
C0042974|C0724529
C0042974|C0795577
C0042974|C0966500
C0042974|C1307126
C0042974|C2732002
C0042974|C3529563
C0042974|C3859426
C0042974|C4064080
C0042974|C4083872
C0042974|C4257011
C0042974|C5234188
C0042996|C0301421
C0043065|C0002615
C0043094|C0052300
C0043121|C0039840
C0043121|C0039844
C0043121|C0039848
C0043121|C0076404
C0043121|C0770309
C0043124|C0035525
C0043167|C0011276
C0043167|C0014806
C0043167|C0014809
C0043167|C0014810
C0043167|C0014813
C0043167|C0018305
C0043167|C0059561
C0043167|C0059562
C0043167|C0059566
C0043167|C0282125
C0043167|C0772169
C0043202|C0001443
C0043202|C0001465
C0043202|C0001480
C0043202|C3256589
C0043240|C1321598
C0043240|C3255861
C0043241|C0009077
C0043241|C0012093
C0043241|C0024452
C0043241|C0024453
C0043241|C0027324
C0043241|C0028157
C0043241|C0029983
C0043241|C0030054
C0043241|C0037134
C0043241|C0037496
C0043241|C0037518
C0043241|C0037531
C0043241|C0037536
C0043241|C0041236
C0043241|C0043483
C0043241|C0053154
C0043241|C0772488
C0043241|C0887422
C0043241|C0982292
C0043246|C0037521
C0043250|C0020196
C0043250|C0020388
C0043250|C0087000
C0043250|C0178695
C0043250|C5200976
C0043251|C0001714
C0043251|C0002083
C0043251|C0032535
C0043251|C0037494
C0043251|C0043491
C0043251|C0057621
C0043251|C0078774
C0043251|C0078794
C0043251|C0149368
C0043251|C0149381
C0043251|C0301421
C0043251|C0770983
C0043251|C0772384
C0043251|C0939876
C0043251|C1095916
C0043251|C1274086
C0043251|C1656013
C0043251|C2700331
C0043251|C4083516
C0043253|C0037521
C0043254|C0003968
C0043254|C0887557
C0043349|C0009213
C0043349|C0042839
C0043349|C0073109
C0043349|C0073115
C0043349|C4291322
C0043352|C0012291
C0043352|C0031923
C0043352|C0093437
C0043352|C0351975
C0043352|C0700532
C0043352|C0770456
C0043352|C0771983
C0043352|C0874063
C0043352|C0982057
C0043459|C0055568
C0043515|C0008783
C0043515|C0015620
C0043515|C0028978
C0043515|C0034665
C0043515|C0050940
C0043515|C0081876
C0043515|C0085154
C0043515|C0139919
C0043515|C0304539
C0043515|C0378482
C0043515|C0700466
C0043515|C0732569
C0043515|C0771315
C0043515|C0771765
C0043515|C0771929
C0043515|C0795650
C0043515|C0937622
C0043515|C0937846
C0043515|C1337241
C0043515|C3540733
C0043515|C3883231
C0043541|C0002679
C0043541|C0064113
C0043541|C0338196
C0043541|C1145701
C0054020|C4287799
C0054020|C5419289
C0079027|C2979805
C0079153|C0041942
C0079153|C0108342
C0079153|C4300971
C0079487|C0002645
C0079487|C0005642
C0079487|C0008783
C0079487|C0015620
C0079487|C0025872
C0079487|C0028902
C0079487|C0028978
C0079487|C0039644
C0079487|C0050940
C0079487|C0053789
C0079487|C0053790
C0079487|C0053791
C0079487|C0053792
C0079487|C0055856
C0079487|C0081876
C0079487|C0085154
C0079487|C0106556
C0079487|C0282239
C0079487|C0304539
C0079487|C0353490
C0079487|C0378482
C0079487|C0521900
C0079487|C0521901
C0079487|C0546879
C0079487|C0732569
C0079487|C0771161
C0079487|C0771315
C0079487|C0771765
C0079487|C0771929
C0079487|C0772198
C0079487|C0772488
C0079487|C0795650
C0079487|C0887551
C0079487|C0937622
C0079487|C0937846
C0079487|C1337241
C0079487|C2828282
C0079487|C3540733
C0079487|C3883231
C0079584|C0718495
C0079731|C0393022
C0079731|C0877880
C0079731|C3501358
C0079731|C4086001
C0079731|C4741328
C0079731|C5195655
C0079731|C5432357
C0079744|C4078806
C0079744|C5139916
C0079744|C5140554
C0079744|C5203804
C0079744|C5399324
C0079744|C5450070
C0079746|C2973446
C0079747|C0877880
C0079773|C0672708
C0079773|C0765273
C0079773|C1527027
C0079774|C1527027
C0079774|C1721300
C0079774|C1948068
C0080032|C0025033
C0080032|C0392428
C0080032|C0600266
C0080107|C0038745
C0080107|C0038746
C0080107|C0081437
C0080274|C0027679
C0080274|C0027680
C0080274|C0032912
C0080274|C0053526
C0080274|C0065295
C0080274|C0076107
C0080274|C0077770
C0080274|C0106169
C0080274|C0114873
C0080274|C0282261
C0080274|C0700578
C0080274|C0770137
C0080274|C2241271
C0085082|C0002679
C0085082|C0016277
C0085082|C0338196
C0085082|C1145701
C0085083|C0073629
C0085083|C0209366
C0085083|C0872894
C0085083|C0872997
C0085094|C0015131
C0085096|C0010525
C0085096|C0027996
C0085096|C0028027
C0085096|C0028735
C0085096|C0033567
C0085096|C0040373
C0085096|C0055729
C0085096|C0068724
C0085096|C0282268
C0085096|C0354594
C0085096|C0770500
C0085096|C0772043
C0085096|C0772153
C0085096|C0991853
C0085110|C0164674
C0085136|C0079083
C0085159|C0025219
C0085164|C0050408
C0085166|C0000983
C0085166|C0008947
C0085166|C0025872
C0085166|C0032856
C0085166|C0040263
C0085166|C0055880
C0085166|C0055881
C0085166|C0074246
C0085166|C0282105
C0085166|C0282239
C0085166|C0304311
C0085166|C0353490
C0085166|C1655449
C0085166|C2826073
C0085166|C2826352
C0085166|C3257022
C0085215|C0014912
C0085215|C0014938
C0085215|C0014939
C0085215|C0014942
C0085215|C0015011
C0085215|C0059610
C0085215|C0059623
C0085215|C0071108
C0085215|C0071553
C0085215|C0071554
C0085215|C0167626
C0085215|C0304783
C0085215|C0717752
C0085215|C0772181
C0085215|C0795604
C0085215|C1330622
C0085215|C1699236
C0085313|C0012341
C0085315|C0165603
C0085392|C0007561
C0085392|C0700527
C0085394|C0002499
C0085394|C0002501
C0085394|C0007550
C0085394|C0007552
C0085394|C0007554
C0085394|C0007559
C0085394|C0007560
C0085394|C0007561
C0085394|C0016610
C0085394|C0022487
C0085394|C0022489
C0085394|C0055003
C0085394|C0282391
C0085394|C0543454
C0085394|C0546866
C0085394|C0700445
C0085394|C0700470
C0085394|C0700527
C0085394|C0700540
C0085394|C0724548
C0085394|C0733367
C0085394|C0770649
C0085394|C0771284
C0085394|C2697837
C0085394|C2983899
C0085394|C3854019
C0085396|C0052796
C0085396|C0795582
C0085396|C0886592
C0085396|C2698292
C0085407|C0027444
C0085417|C0006949
C0085417|C0015046
C0085417|C0037567
C0085417|C0042291
C0085417|C0048044
C0085417|C0060135
C0085417|C0070525
C0085417|C0886883
C0085423|C0002435
C0085423|C0006976
C0085423|C0008196
C0085423|C0008197
C0085423|C0008199
C0085423|C0027780
C0085423|C0035891
C0085423|C0037129
C0085423|C0038687
C0085423|C0038722
C0085423|C0055361
C0085423|C0085161
C0085423|C0085959
C0085423|C0142817
C0085423|C0262960
C0085423|C0521947
C0085423|C0533545
C0085423|C0700550
C0085423|C0771312
C0085423|C0813202
C0085423|C1321744
C0085426|C0008196
C0085426|C0008197
C0085426|C0008199
C0085426|C0016610
C0085426|C0017449
C0085426|C0018165
C0085426|C0025643
C0085426|C0030092
C0085426|C0030840
C0085426|C0037129
C0085426|C0038687
C0085426|C0038722
C0085426|C0053155
C0085426|C0055361
C0085426|C0072159
C0085426|C0072160
C0085426|C0085161
C0085426|C0262960
C0085426|C0282277
C0085426|C0521947
C0085426|C0543454
C0085426|C0700553
C0085426|C0771312
C0085426|C0771798
C0085426|C0887052
C0085426|C0887175
C0085426|C2698682
C0085436|C0002679
C0085436|C0016277
C0085436|C0016278
C0085436|C0338196
C0085436|C1145701
C0085436|C4521099
C0085437|C0001714
C0085437|C0002680
C0085437|C0007554
C0085437|C0007559
C0085437|C0007560
C0085437|C0007561
C0085437|C0007562
C0085437|C0025872
C0085437|C0027324
C0085437|C0029983
C0085437|C0032535
C0085437|C0035608
C0085437|C0037531
C0085437|C0037536
C0085437|C0055015
C0085437|C0282052
C0085437|C0282239
C0085437|C0282391
C0085437|C0353490
C0085437|C0700443
C0085437|C0700445
C0085437|C0700527
C0085437|C0701852
C0085437|C0724526
C0085437|C0724548
C0085437|C0770649
C0085437|C0812398
C0085437|C0982292
C0085437|C2983899
C0085576|C0060237
C0085636|C0012091
C0085636|C0064326
C0085636|C0282131
C0085636|C0700583
C0085652|C0008996
C0085652|C0038710
C0085677|C0020316
C0085677|C0039840
C0085677|C0039844
C0085677|C0039848
C0085677|C0042845
C0085677|C0065844
C0085677|C0076404
C0085677|C0086024
C0085677|C0770309
C0085677|C0771561
C0085677|C0991811
C0085677|C4529725
C0085681|C0718050
C0085681|C0772463
C0085681|C1721288
C0085681|C3696416
C0085682|C0014695
C0085682|C0071778
C0085682|C0074757
C0085682|C0074758
C0085682|C0138037
C0085682|C0138038
C0085682|C0171673
C0085682|C0724570
C0085682|C0724635
C0085682|C0770578
C0085682|C0772024
C0085682|C0982395
C0085682|C0982396
C0085682|C1165377
C0085682|C1657054
C0085682|C1883053
C0085682|C1883054
C0085682|C1883055
C0085682|C2699326
C0085682|C2828343
C0085682|C3256748
C0085682|C3256750
C0085682|C3256930
C0085682|C3265535
C0085682|C4531009
C0086227|C0001911
C0086227|C0022322
C0086227|C0025023
C0086227|C0031957
C0086227|C0034235
C0086227|C0034237
C0086227|C0034238
C0086227|C0071107
C0086227|C0137095
C0086227|C0207773
C0086227|C0892282
C0086227|C0892285
C0086227|C1145666
C0149654|C0023870
C0149654|C0065091
C0149654|C0085217
C0149654|C0125997
C0149654|C0891604
C0149654|C1966347
C0149678|C0001367
C0149678|C0164815
C0149678|C0282040
C0149721|C0126174
C0149721|C0700492
C0149745|C0005059
C0149745|C0520472
C0149745|C0887581
C0149778|C0001714
C0149778|C0002499
C0149778|C0002501
C0149778|C0002645
C0149778|C0002680
C0149778|C0007537
C0149778|C0007538
C0149778|C0007541
C0149778|C0007546
C0149778|C0007552
C0149778|C0007554
C0149778|C0007555
C0149778|C0007557
C0149778|C0007559
C0149778|C0007560
C0149778|C0007561
C0149778|C0007562
C0149778|C0007716
C0149778|C0007735
C0149778|C0007737
C0149778|C0007738
C0149778|C0012093
C0149778|C0025893
C0149778|C0028902
C0149778|C0031955
C0149778|C0032535
C0149778|C0037490
C0149778|C0040193
C0149778|C0043483
C0149778|C0052865
C0149778|C0054995
C0149778|C0055003
C0149778|C0055015
C0149778|C0060400
C0149778|C0066005
C0149778|C0066531
C0149778|C0085905
C0149778|C0108938
C0149778|C0245519
C0149778|C0282052
C0149778|C0282242
C0149778|C0282386
C0149778|C0282391
C0149778|C0287573
C0149778|C0521898
C0149778|C0521900
C0149778|C0546866
C0149778|C0546880
C0149778|C0663241
C0149778|C0700443
C0149778|C0700445
C0149778|C0700446
C0149778|C0700463
C0149778|C0700471
C0149778|C0700526
C0149778|C0700527
C0149778|C0701852
C0149778|C0701889
C0149778|C0719220
C0149778|C0724526
C0149778|C0724548
C0149778|C0733367
C0149778|C0770649
C0149778|C0771284
C0149778|C0771451
C0149778|C0812398
C0149778|C0887175
C0149778|C0887422
C0149778|C0887551
C0149778|C0919352
C0149778|C1120106
C0149778|C1122338
C0149778|C1170745
C0149778|C1337140
C0149778|C1707321
C0149778|C1881787
C0149778|C1882383
C0149778|C2001521
C0149778|C2699131
C0149778|C2699132
C0149778|C2699162
C0149778|C2828282
C0149778|C2983899
C0149778|C3661457
C0149778|C3661490
C0149778|C3854019
C0149871|C1571583
C0149871|C2343849
C0149925|C0146224
C0149925|C0886549
C0149925|C3898565
C0149931|C0012291
C0149931|C0014710
C0149931|C0075632
C0149931|C0086248
C0149931|C0206599
C0149931|C0297635
C0149931|C0528166
C0149931|C0540623
C0149931|C0700532
C0149931|C0754647
C0149931|C0759933
C0149931|C0771983
C0149931|C0771993
C0149931|C0772420
C0149931|C0914729
C0149931|C0937898
C0149931|C1099777
C0149931|C1178489
C0149931|C2719767
C0149931|C4505936
C0149931|C4519126
C0149931|C4726693
C0149931|C5201088
C0150045|C0077408
C0150045|C0529351
C0150045|C0772089
C0150045|C1099677
C0150045|C1509436
C0150045|C1577176
C0150045|C2343853
C0150045|C2343854
C0150045|C2983812
C0150055|C0211011
C0150055|C1577317
C0151636|C0012702
C0151636|C0014277
C0151636|C0023660
C0151636|C0025887
C0151636|C0033216
C0151636|C0543459
C0151636|C0546869
C0151636|C0600311
C0151636|C0700534
C0151636|C2756728
C0151740|C0039925
C0151740|C0041942
C0151740|C0108342
C0151740|C0936073
C0151740|C4300971
C0151786|C0002860
C0151786|C0120446
C0151786|C0120447
C0151814|C0051919
C0151827|C0054094
C0151827|C0107211
C0151827|C0961209
C0152020|C0025853
C0152020|C0072916
C0152020|C0724554
C0152020|C0887127
C0152020|C0887128
C0152101|C0002335
C0152116|C0006051
C0152169|C0058762
C0152169|C0772293
C0154723|C4505936
C0154723|C4519126
C0154723|C4519199
C0154723|C4726693
C0155862|C0533545
C0155862|C1321744
C0162316|C0022092
C0162316|C0060231
C0162316|C0060240
C0162316|C0060241
C0162316|C0060274
C0162316|C0060276
C0162316|C0060277
C0162316|C0060282
C0162316|C0302583
C0162316|C0357080
C0162316|C0770198
C0162316|C0772002
C0162316|C0873006
C0162316|C0875947
C0162316|C0876769
C0162316|C5233985
C0162429|C0037732
C0162451|C0020752
C0162526|C0001367
C0162526|C0002679
C0162526|C0010980
C0162526|C0016277
C0162526|C0016278
C0162526|C0017066
C0162526|C0025179
C0162526|C0034283
C0162526|C0035608
C0162526|C0038675
C0162526|C0041041
C0162526|C0064113
C0162526|C0085297
C0162526|C0209227
C0162526|C0282040
C0162526|C0282399
C0162526|C0286079
C0162526|C0338196
C0162526|C0723509
C0162526|C0724567
C0162526|C0724713
C0162526|C0771053
C0162526|C0872914
C0162526|C0909381
C0162526|C0937926
C0162526|C1145701
C0162526|C2699210
C0162550|C0002403
C0162550|C0002404
C0162550|C0936072
C0162565|C0008286
C0162565|C0018988
C0162565|C0355077
C0162566|C0020336
C0162566|C0596007
C0162568|C2607750
C0162568|C5210504
C0162627|C0002645
C0162627|C0002680
C0162627|C0004599
C0162627|C0007537
C0162627|C0007541
C0162627|C0007546
C0162627|C0007552
C0162627|C0007554
C0162627|C0007555
C0162627|C0007557
C0162627|C0007559
C0162627|C0007560
C0162627|C0007561
C0162627|C0007716
C0162627|C0007735
C0162627|C0007737
C0162627|C0007738
C0162627|C0008809
C0162627|C0027324
C0162627|C0027603
C0162627|C0027607
C0162627|C0028902
C0162627|C0030827
C0162627|C0030829
C0162627|C0030830
C0162627|C0032856
C0162627|C0037490
C0162627|C0037531
C0162627|C0037540
C0162627|C0038665
C0162627|C0038670
C0162627|C0043483
C0162627|C0052882
C0162627|C0053882
C0162627|C0054995
C0162627|C0055003
C0162627|C0057144
C0162627|C0060400
C0162627|C0060405
C0162627|C0076075
C0162627|C0085905
C0162627|C0108938
C0162627|C0282052
C0162627|C0282104
C0162627|C0282355
C0162627|C0282356
C0162627|C0282386
C0162627|C0282391
C0162627|C0521898
C0162627|C0521900
C0162627|C0533153
C0162627|C0546866
C0162627|C0617131
C0162627|C0663241
C0162627|C0700443
C0162627|C0700445
C0162627|C0700446
C0162627|C0700462
C0162627|C0700471
C0162627|C0700526
C0162627|C0700527
C0162627|C0700553
C0162627|C0719220
C0162627|C0724526
C0162627|C0724548
C0162627|C0733367
C0162627|C0770649
C0162627|C0771046
C0162627|C0771284
C0162627|C0812398
C0162627|C0887551
C0162627|C0919352
C0162627|C0947651
C0162627|C0957500
C0162627|C0982292
C0162627|C1260298
C0162627|C1655449
C0162627|C2699131
C0162627|C2699143
C0162627|C2699162
C0162627|C2744850
C0162627|C2826073
C0162627|C2826352
C0162627|C2828282
C0162627|C2828290
C0162627|C2930762
C0162627|C2983838
C0162627|C2983899
C0162627|C3257022
C0162627|C3273776
C0162627|C3486462
C0162627|C3661457
C0162627|C3661490
C0162627|C3854019
C0162627|C4048241
C0162627|C4490163
C0162628|C0032856
C0162628|C0533153
C0162628|C0947651
C0162628|C1655449
C0162628|C2826073
C0162628|C2826352
C0162628|C3257022
C0162820|C0041031
C0162820|C0066101
C0162820|C0304371
C0162820|C0614088
C0162823|C0012050
C0162823|C0770382
C0162834|C0020306
C0162834|C0040845
C0162834|C0724711
C0162835|C0012322
C0162836|C1122087
C0162836|C4530556
C0162836|C4535390
C0162848|C0021978
C0175167|C0021978
C0184567|C0066282
C0184567|C4508938
C0184567|C5398276
C0205944|C4086895
C0205944|C5233973
C0206171|C0055011
C0206171|C0058445
C0206171|C0108938
C0206171|C0533545
C0206171|C1321744
C0206178|C0017066
C0206178|C0282399
C0206178|C0286079
C0206178|C0292819
C0206178|C0909381
C0206178|C0937926
C0206178|C0982166
C0206178|C2699210
C0206245|C4731850
C0206245|C4731851
C0206419|C4726677
C0206419|C5421804
C0206526|C1664205
C0206526|C3530515
C0206647|C0935989
C0206647|C0939537
C0206664|C0005739
C0206664|C0005740
C0206680|C0008838
C0206686|C0026256
C0206693|C0010927
C0206698|C3254591
C0206698|C4724807
C0206735|C0008838
C0206750|C5421804
C0206750|C5433947
C0206754|C0209211
C0206754|C0771414
C0206754|C1176020
C0206754|C1700685
C0206754|C3272344
C0220994|C0142805
C0220994|C1318649
C0221002|C1260199
C0221002|C1337242
C0221013|C0526371
C0221013|C0935989
C0221013|C0939537
C0221074|C4548848
C0221244|C0074281
C0221244|C0078792
C0221392|C0012145
C0221757|C0795657
C0231311|C0025219
C0231528|C0555881
C0232488|C0004261
C0232488|C0030350
C0232488|C0304422
C0232488|C0596004
C0232488|C0605028
C0232488|C0700461
C0232488|C0723270
C0232488|C0888138
C0232488|C3489575
C0232488|C3661459
C0234985|C0014708
C0236736|C0024778
C0236736|C0700455
C0236736|C0771589
C0236964|C0008286
C0236964|C0355077
C0236969|C0011685
C0236969|C0013084
C0236969|C0282152
C0236969|C0700529
C0236969|C0772333
C0238111|C0006863
C0238111|C0009011
C0238111|C0055891
C0238111|C0060135
C0238111|C0064636
C0238111|C0076829
C0238111|C0893761
C0238198|C1176020
C0238198|C1700685
C0238198|C2980094
C0238198|C3537697
C0238198|C4743552
C0238198|C5139749
C0238417|C3204554
C0239981|C0304925
C0239981|C0981817
C0239981|C0991769
C0239981|C4703827
C0242172|C0007554
C0242172|C0007560
C0242172|C0282391
C0242172|C0700445
C0242184|C0028095
C0242188|C0006699
C0242188|C0301504
C0242188|C1657077
C0242216|C4694171
C0242350|C0025826
C0242350|C0030350
C0242350|C0521933
C0242350|C0605028
C0242350|C0700461
